Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","14/03/2023 01:27 UTC"
"Last updated:","16 June 2022"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=Y0gv5U
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2021
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"Other people in need of international protection"
2021,Burundi,BDI,Cameroon,CMR,54,20,-
2021,Burundi,BDI,Congo,COG,75,8,-
2021,Burundi,BDI,"Dem. Rep. of the Congo",COD,41031,1114,-
2021,Burundi,BDI,"Costa Rica",CRI,9,0,-
2021,Burundi,BDI,Cyprus,CYP,0,11,-
2021,Burundi,BDI,Czechia,CZE,5,0,-
2021,Burundi,BDI,Denmark,DNK,5,0,-
2021,Burundi,BDI,Ethiopia,ETH,55,74,-
2021,Burundi,BDI,Finland,FIN,6,0,-
2021,Burundi,BDI,France,FRA,1769,648,-
2021,Burundi,BDI,Gabon,GAB,6,0,-
2021,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,52,19,-
2021,Burundi,BDI,Germany,DEU,145,54,-
2021,Burundi,BDI,Ghana,GHA,14,15,-
2021,Burundi,BDI,Guinea-Bissau,GNB,5,0,-
2021,Burundi,BDI,Greece,GRC,73,23,-
2021,Burundi,BDI,Guinea,GIN,6,0,-
2021,Burundi,BDI,"China, Hong Kong SAR",HKG,12,0,-
2021,Burundi,BDI,"Cote d'Ivoire",CIV,34,0,-
2021,Burundi,BDI,India,IND,0,5,-
2021,Burundi,BDI,Ireland,IRL,29,5,-
2021,Burundi,BDI,Italy,ITA,5,5,-
2021,Burundi,BDI,Japan,JPN,9,0,-
2021,Burundi,BDI,Kenya,KEN,7203,11950,-
2021,Burundi,BDI,"Rep. of Korea",KOR,47,15,-
2021,Burundi,BDI,Luxembourg,LUX,5,0,-
2021,Burundi,BDI,Madagascar,MDG,5,0,-
2021,Burundi,BDI,Mexico,MEX,0,5,-
2021,Burundi,BDI,Mali,MLI,18,0,-
2021,Burundi,BDI,Malawi,MWI,3951,8288,-
2021,Burundi,BDI,Morocco,MAR,8,0,-
2021,Burundi,BDI,Mozambique,MOZ,908,8353,-
2021,Burundi,BDI,Namibia,NAM,310,135,-
2021,Burundi,BDI,Netherlands,NLD,84,10,-
2021,Burundi,BDI,Norway,NOR,30,0,-
2021,Burundi,BDI,"New Zealand",NZL,0,5,-
2021,Burundi,BDI,Philippines,PHL,13,0,-
2021,Burundi,BDI,Romania,ROU,8,0,-
2021,Burundi,BDI,"South Africa",ZAF,2611,6752,-
2021,Burundi,BDI,Rwanda,RWA,47884,59,-
2021,Burundi,BDI,Senegal,SEN,11,8,-
2021,Burundi,BDI,Spain,ESP,8,0,-
2021,Burundi,BDI,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,8,35,-
2021,Burundi,BDI,"South Sudan",SSD,182,878,-
2021,Burundi,BDI,Sudan,SDN,11,7,-
2021,Burundi,BDI,Slovakia,SVK,5,0,-
2021,Burundi,BDI,Eswatini,SWZ,175,84,-
2021,Burundi,BDI,Sweden,SWE,221,24,-
2021,Burundi,BDI,Switzerland,CHE,189,5,-
2021,Burundi,BDI,"United Rep. of Tanzania",TZA,155172,8893,-
2021,Burundi,BDI,Togo,TGO,5,0,-
2021,Burundi,BDI,Tunisia,TUN,0,7,-
2021,Burundi,BDI,Uganda,UGA,46109,1891,-
2021,Burundi,BDI,"United States of America",USA,839,767,-
2021,Burundi,BDI,Zambia,ZMB,8127,960,-
2021,Burundi,BDI,Zimbabwe,ZWE,665,220,-
2021,Belgium,BEL,Brazil,BRA,0,7,-
2021,Belgium,BEL,Canada,CAN,9,13,-
2021,Belgium,BEL,Germany,DEU,7,0,-
2021,Belgium,BEL,"Russian Federation",RUS,0,15,-
2021,Belgium,BEL,"United States of America",USA,13,54,-
2021,Benin,BEN,Algeria,DZA,5,53,-
2021,Benin,BEN,Austria,AUT,5,15,-
2021,Benin,BEN,Belgium,BEL,38,60,-
2021,Benin,BEN,"Burkina Faso",BFA,8,0,-
2021,Benin,BEN,Brazil,BRA,5,288,-
2021,Benin,BEN,Canada,CAN,60,65,-
2021,Benin,BEN,France,FRA,162,277,-
2021,Benin,BEN,"United Kingdom of Great Britain and Northern Ireland",GBR,9,29,-
2021,Benin,BEN,Germany,DEU,107,125,-
2021,Benin,BEN,Ghana,GHA,11,5,-
2021,Benin,BEN,Greece,GRC,0,5,-
2021,Benin,BEN,"Cote d'Ivoire",CIV,0,7,-
2021,Benin,BEN,Ireland,IRL,5,0,-
2021,Benin,BEN,Israel,ISR,0,5,-
2021,Benin,BEN,Italy,ITA,164,41,-
2021,Benin,BEN,Mauritania,MRT,0,10,-
2021,Benin,BEN,Mexico,MEX,5,14,-
2021,Benin,BEN,Morocco,MAR,0,5,-
2021,Benin,BEN,Nigeria,NGA,5,0,-
2021,Benin,BEN,Portugal,PRT,0,5,-
2021,Benin,BEN,"South Africa",ZAF,5,36,-
2021,Benin,BEN,Senegal,SEN,0,5,-
2021,Benin,BEN,Spain,ESP,5,15,-
2021,Benin,BEN,Sweden,SWE,10,0,-
2021,Benin,BEN,Switzerland,CHE,24,0,-
2021,Benin,BEN,Togo,TGO,21,30,-
2021,Benin,BEN,Tunisia,TUN,0,7,-
2021,Benin,BEN,"United States of America",USA,76,280,-
2021,Bangladesh,BGD,Afghanistan,AFG,0,5,-
2021,Bangladesh,BGD,Egypt,EGY,0,5,-
2021,Bangladesh,BGD,Argentina,ARG,5,90,-
2021,Bangladesh,BGD,Australia,AUS,393,1344,-
2021,Bangladesh,BGD,Austria,AUT,360,250,-
2021,Bangladesh,BGD,Belgium,BEL,21,15,-
2021,Bangladesh,BGD,Brazil,BRA,23,5715,-
2021,Bangladesh,BGD,Bulgaria,BGR,8,24,-
2021,Bangladesh,BGD,Canada,CAN,1840,947,-
2021,Bangladesh,BGD,Chile,CHL,0,7,-
2021,Bangladesh,BGD,"Costa Rica",CRI,0,16,-
2021,Bangladesh,BGD,Cyprus,CYP,10,1807,-
2021,Bangladesh,BGD,Denmark,DNK,19,0,-
2021,Bangladesh,BGD,Ecuador,ECU,5,0,-
2021,Bangladesh,BGD,Fiji,FJI,5,0,-
2021,Bangladesh,BGD,Finland,FIN,25,5,-
2021,Bangladesh,BGD,France,FRA,8608,5309,-
2021,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,1781,3114,-
2021,Bangladesh,BGD,Germany,DEU,816,361,-
2021,Bangladesh,BGD,Greece,GRC,328,3564,-
2021,Bangladesh,BGD,"China, Hong Kong SAR",HKG,13,0,-
2021,Bangladesh,BGD,Croatia,HRV,7,6,-
2021,Bangladesh,BGD,Hungary,HUN,11,0,-
2021,Bangladesh,BGD,Iceland,ISL,5,0,-
2021,Bangladesh,BGD,India,IND,8,0,-
2021,Bangladesh,BGD,Ireland,IRL,101,192,-
2021,Bangladesh,BGD,Italy,ITA,5046,5416,-
2021,Bangladesh,BGD,Jordan,JOR,0,10,-
2021,Bangladesh,BGD,Japan,JPN,18,0,-
2021,Bangladesh,BGD,"Rep. of Korea",KOR,129,1004,-
2021,Bangladesh,BGD,Lebanon,LBN,0,101,-
2021,Bangladesh,BGD,Mexico,MEX,10,37,-
2021,Bangladesh,BGD,Mali,MLI,0,32,-
2021,Bangladesh,BGD,Malaysia,MYS,37,17,-
2021,Bangladesh,BGD,Morocco,MAR,0,72,-
2021,Bangladesh,BGD,Malta,MLT,14,188,-
2021,Bangladesh,BGD,Nepal,NPL,5,0,-
2021,Bangladesh,BGD,Netherlands,NLD,43,6,-
2021,Bangladesh,BGD,Norway,NOR,5,0,-
2021,Bangladesh,BGD,Nauru,NRU,17,19,-
2021,Bangladesh,BGD,"New Zealand",NZL,10,15,-
2021,Bangladesh,BGD,Panama,PAN,0,15,-
2021,Bangladesh,BGD,Paraguay,PRY,0,5,-
2021,Bangladesh,BGD,Peru,PER,26,0,-
2021,Bangladesh,BGD,"Papua New Guinea",PNG,15,5,-
2021,Bangladesh,BGD,Poland,POL,6,0,-
2021,Bangladesh,BGD,Portugal,PRT,6,24,-
2021,Bangladesh,BGD,Romania,ROU,11,72,-
2021,Bangladesh,BGD,"South Africa",ZAF,200,24561,-
2021,Bangladesh,BGD,"Russian Federation",RUS,5,0,-
2021,Bangladesh,BGD,Somalia,SOM,6,0,-
2021,Bangladesh,BGD,Spain,ESP,21,285,-
2021,Bangladesh,BGD,Slovenia,SVN,0,23,-
2021,Bangladesh,BGD,Sweden,SWE,250,152,-
2021,Bangladesh,BGD,Switzerland,CHE,43,7,-
2021,Bangladesh,BGD,"Trinidad and Tobago",TTO,8,91,-
2021,Bangladesh,BGD,Tunisia,TUN,0,6,-
2021,Bangladesh,BGD,Ukraine,UKR,5,140,-
2021,Bangladesh,BGD,Uruguay,URY,0,149,-
2021,Bangladesh,BGD,"United States of America",USA,2344,10262,-
2021,Bangladesh,BGD,Vanuatu,VUT,0,5,-
2021,Bahamas,BHS,Canada,CAN,555,404,-
2021,Bahamas,BHS,"South Africa",ZAF,0,14,-
2021,Bahamas,BHS,"United States of America",USA,181,240,-
2021,Bhutan,BTN,Australia,AUS,5,17,-
2021,Bhutan,BTN,Brazil,BRA,31,35,-
2021,Bhutan,BTN,France,FRA,173,0,-
2021,Bhutan,BTN,"United Kingdom of Great Britain and Northern Ireland",GBR,23,0,-
2021,Bhutan,BTN,Germany,DEU,21,0,-
2021,Bhutan,BTN,Ireland,IRL,10,0,-
2021,Bhutan,BTN,Luxembourg,LUX,5,0,-
2021,Bhutan,BTN,Nepal,NPL,6365,0,-
2021,Bhutan,BTN,Netherlands,NLD,42,0,-
2021,Bhutan,BTN,"United States of America",USA,27,435,-
2021,"Burkina Faso",BFA,Algeria,DZA,9,10,-
2021,"Burkina Faso",BFA,Austria,AUT,5,7,-
2021,"Burkina Faso",BFA,Belgium,BEL,116,110,-
2021,"Burkina Faso",BFA,Benin,BEN,189,5,-
2021,"Burkina Faso",BFA,Brazil,BRA,5,315,-
2021,"Burkina Faso",BFA,Canada,CAN,116,117,-
2021,"Burkina Faso",BFA,Cameroon,CMR,0,26,-
2021,"Burkina Faso",BFA,"Costa Rica",CRI,0,5,-
2021,"Burkina Faso",BFA,Cyprus,CYP,0,10,-
2021,"Burkina Faso",BFA,Ecuador,ECU,5,0,-
2021,"Burkina Faso",BFA,Finland,FIN,5,0,-
2021,"Burkina Faso",BFA,France,FRA,492,322,-
2021,"Burkina Faso",BFA,"United Kingdom of Great Britain and Northern Ireland",GBR,12,12,-
2021,"Burkina Faso",BFA,Germany,DEU,106,158,-
2021,"Burkina Faso",BFA,Greece,GRC,40,35,-
2021,"Burkina Faso",BFA,"Cote d'Ivoire",CIV,2127,0,-
2021,"Burkina Faso",BFA,Israel,ISR,0,6,-
2021,"Burkina Faso",BFA,Italy,ITA,786,220,-
2021,"Burkina Faso",BFA,"Rep. of Korea",KOR,0,5,-
2021,"Burkina Faso",BFA,Liberia,LBR,0,5,-
2021,"Burkina Faso",BFA,Libya,LBY,0,5,-
2021,"Burkina Faso",BFA,Luxembourg,LUX,0,5,-
2021,"Burkina Faso",BFA,Mauritania,MRT,18,70,-
2021,"Burkina Faso",BFA,Mexico,MEX,14,82,-
2021,"Burkina Faso",BFA,Mali,MLI,14731,0,-
2021,"Burkina Faso",BFA,Morocco,MAR,0,38,-
2021,"Burkina Faso",BFA,Malta,MLT,5,14,-
2021,"Burkina Faso",BFA,Netherlands,NLD,12,5,-
2021,"Burkina Faso",BFA,"South Africa",ZAF,0,40,-
2021,"Burkina Faso",BFA,"Saudi Arabia",SAU,0,11,-
2021,"Burkina Faso",BFA,Senegal,SEN,0,6,-
2021,"Burkina Faso",BFA,Spain,ESP,5,245,-
2021,"Burkina Faso",BFA,Sweden,SWE,5,0,-
2021,"Burkina Faso",BFA,Switzerland,CHE,22,0,-
2021,"Burkina Faso",BFA,"Syrian Arab Rep.",SYR,0,5,-
2021,"Burkina Faso",BFA,Tunisia,TUN,11,63,-
2021,"Burkina Faso",BFA,"United States of America",USA,1373,3628,-
2021,Belarus,BLR,Australia,AUS,6,0,-
2021,Belarus,BLR,Austria,AUT,31,20,-
2021,Belarus,BLR,Belgium,BEL,46,105,-
2021,Belarus,BLR,Canada,CAN,46,12,-
2021,Belarus,BLR,"Costa Rica",CRI,0,5,-
2021,Belarus,BLR,Cyprus,CYP,0,6,-
2021,Belarus,BLR,Czechia,CZE,169,38,-
2021,Belarus,BLR,Denmark,DNK,5,12,-
2021,Belarus,BLR,Estonia,EST,5,0,-
2021,Belarus,BLR,Finland,FIN,16,5,-
2021,Belarus,BLR,France,FRA,810,46,-
2021,Belarus,BLR,"United Kingdom of Great Britain and Northern Ireland",GBR,101,72,-
2021,Belarus,BLR,Georgia,GEO,0,12,-
2021,Belarus,BLR,Germany,DEU,195,312,-
2021,Belarus,BLR,Greece,GRC,5,5,-
2021,Belarus,BLR,Croatia,HRV,5,0,-
2021,Belarus,BLR,Iceland,ISL,0,5,-
2021,Belarus,BLR,Ireland,IRL,18,8,-
2021,Belarus,BLR,Israel,ISR,5,618,-
2021,Belarus,BLR,Italy,ITA,46,41,-
2021,Belarus,BLR,Liechtenstein,LIE,0,5,-
2021,Belarus,BLR,Lithuania,LTU,35,65,-
2021,Belarus,BLR,Luxembourg,LUX,0,10,-
2021,Belarus,BLR,Latvia,LVA,61,33,-
2021,Belarus,BLR,Mexico,MEX,0,5,-
2021,Belarus,BLR,Montenegro,MNE,5,0,-
2021,Belarus,BLR,Malta,MLT,9,0,-
2021,Belarus,BLR,Netherlands,NLD,32,59,-
2021,Belarus,BLR,Norway,NOR,5,0,-
2021,Belarus,BLR,Panama,PAN,7,0,-
2021,Belarus,BLR,Poland,POL,1264,1331,-
2021,Belarus,BLR,Portugal,PRT,16,11,-
2021,Belarus,BLR,Spain,ESP,9,210,-
2021,Belarus,BLR,Sweden,SWE,97,83,-
2021,Belarus,BLR,Switzerland,CHE,52,19,-
2021,Belarus,BLR,Ukraine,UKR,43,55,-
2021,Belarus,BLR,"United States of America",USA,1488,3591,-
2021,"Bolivia (Plurinational State of)",BOL,Argentina,ARG,63,62,-
2021,"Bolivia (Plurinational State of)",BOL,Brazil,BRA,154,462,-
2021,"Bolivia (Plurinational State of)",BOL,Canada,CAN,27,30,-
2021,"Bolivia (Plurinational State of)",BOL,Chile,CHL,0,21,-
2021,"Bolivia (Plurinational State of)",BOL,Colombia,COL,5,0,-
2021,"Bolivia (Plurinational State of)",BOL,"Costa Rica",CRI,0,13,-
2021,"Bolivia (Plurinational State of)",BOL,France,FRA,65,7,-
2021,"Bolivia (Plurinational State of)",BOL,"United Kingdom of Great Britain and Northern Ireland",GBR,19,19,-
2021,"Bolivia (Plurinational State of)",BOL,Germany,DEU,6,6,-
2021,"Bolivia (Plurinational State of)",BOL,Ireland,IRL,23,41,-
2021,"Bolivia (Plurinational State of)",BOL,Israel,ISR,0,5,-
2021,"Bolivia (Plurinational State of)",BOL,Italy,ITA,5,0,-
2021,"Bolivia (Plurinational State of)",BOL,"Rep. of Korea",KOR,0,5,-
2021,"Bolivia (Plurinational State of)",BOL,Mexico,MEX,0,37,-
2021,"Bolivia (Plurinational State of)",BOL,Paraguay,PRY,16,16,-
2021,"Bolivia (Plurinational State of)",BOL,Peru,PER,20,30,-
2021,"Bolivia (Plurinational State of)",BOL,Spain,ESP,9,220,-
2021,"Bolivia (Plurinational State of)",BOL,Sweden,SWE,51,5,-
2021,"Bolivia (Plurinational State of)",BOL,Uruguay,URY,5,6,-
2021,"Bolivia (Plurinational State of)",BOL,"United States of America",USA,81,845,-
2021,Botswana,BWA,Canada,CAN,71,5,-
2021,Botswana,BWA,"United Kingdom of Great Britain and Northern Ireland",GBR,33,105,-
2021,Botswana,BWA,Germany,DEU,7,0,-
2021,Botswana,BWA,Ireland,IRL,11,88,-
2021,Botswana,BWA,Israel,ISR,0,5,-
2021,Botswana,BWA,"United States of America",USA,0,10,-
2021,Brazil,BRA,Argentina,ARG,0,18,-
2021,Brazil,BRA,Australia,AUS,8,194,-
2021,Brazil,BRA,Belgium,BEL,15,45,-
2021,Brazil,BRA,Canada,CAN,165,384,-
2021,Brazil,BRA,"Costa Rica",CRI,0,165,-
2021,Brazil,BRA,Ecuador,ECU,5,0,-
2021,Brazil,BRA,Finland,FIN,0,5,-
2021,Brazil,BRA,France,FRA,57,26,-
2021,Brazil,BRA,"United Kingdom of Great Britain and Northern Ireland",GBR,39,273,-
2021,Brazil,BRA,Germany,DEU,36,46,-
2021,Brazil,BRA,Greece,GRC,0,6,-
2021,Brazil,BRA,Ireland,IRL,22,148,-
2021,Brazil,BRA,Israel,ISR,0,5,-
2021,Brazil,BRA,Italy,ITA,342,170,-
2021,Brazil,BRA,"Rep. of Korea",KOR,0,13,-
2021,Brazil,BRA,Mexico,MEX,161,4240,-
2021,Brazil,BRA,Netherlands,NLD,0,9,-
2021,Brazil,BRA,"New Zealand",NZL,0,5,-
2021,Brazil,BRA,Paraguay,PRY,0,11,-
2021,Brazil,BRA,Peru,PER,5,12,-
2021,Brazil,BRA,Portugal,PRT,0,24,-
2021,Brazil,BRA,Spain,ESP,47,1170,-
2021,Brazil,BRA,Sweden,SWE,6,19,-
2021,Brazil,BRA,Switzerland,CHE,14,0,-
2021,Brazil,BRA,Uruguay,URY,0,23,-
2021,Brazil,BRA,"United States of America",USA,1032,19429,-
2021,"Brunei Darussalam",BRN,Australia,AUS,0,5,-
2021,"Bosnia and Herzegovina",BIH,Argentina,ARG,6,0,-
2021,"Bosnia and Herzegovina",BIH,Australia,AUS,0,5,-
2021,"Bosnia and Herzegovina",BIH,Austria,AUT,58,7,-
2021,"Bosnia and Herzegovina",BIH,Belgium,BEL,44,65,-
2021,"Bosnia and Herzegovina",BIH,Brazil,BRA,5,0,-
2021,"Bosnia and Herzegovina",BIH,Canada,CAN,5,0,-
2021,"Bosnia and Herzegovina",BIH,Cyprus,CYP,15,0,-
2021,"Bosnia and Herzegovina",BIH,Denmark,DNK,5,0,-
2021,"Bosnia and Herzegovina",BIH,France,FRA,6921,192,-
2021,"Bosnia and Herzegovina",BIH,"United Kingdom of Great Britain and Northern Ireland",GBR,12,5,-
2021,"Bosnia and Herzegovina",BIH,Germany,DEU,1316,1000,-
2021,"Bosnia and Herzegovina",BIH,Greece,GRC,0,5,-
2021,"Bosnia and Herzegovina",BIH,Ireland,IRL,5,0,-
2021,"Bosnia and Herzegovina",BIH,Italy,ITA,90,61,-
2021,"Bosnia and Herzegovina",BIH,Jordan,JOR,9,0,-
2021,"Bosnia and Herzegovina",BIH,Luxembourg,LUX,5,0,-
2021,"Bosnia and Herzegovina",BIH,Montenegro,MNE,5,0,-
2021,"Bosnia and Herzegovina",BIH,Netherlands,NLD,6,0,-
2021,"Bosnia and Herzegovina",BIH,Panama,PAN,5,0,-
2021,"Bosnia and Herzegovina",BIH,Poland,POL,7,0,-
2021,"Bosnia and Herzegovina",BIH,Portugal,PRT,6,0,-
2021,"Bosnia and Herzegovina",BIH,Spain,ESP,0,5,-
2021,"Bosnia and Herzegovina",BIH,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,7996,0,-
2021,"Bosnia and Herzegovina",BIH,Slovakia,SVK,36,0,-
2021,"Bosnia and Herzegovina",BIH,Slovenia,SVN,6,0,-
2021,"Bosnia and Herzegovina",BIH,Sweden,SWE,58,56,-
2021,"Bosnia and Herzegovina",BIH,Switzerland,CHE,1483,12,-
2021,"Bosnia and Herzegovina",BIH,"United States of America",USA,85,218,-
2021,Bulgaria,BGR,Belgium,BEL,17,0,-
2021,Bulgaria,BGR,Brazil,BRA,0,5,-
2021,Bulgaria,BGR,Canada,CAN,106,18,-
2021,Bulgaria,BGR,France,FRA,70,0,-
2021,Bulgaria,BGR,Germany,DEU,70,5,-
2021,Bulgaria,BGR,Norway,NOR,5,0,-
2021,Bulgaria,BGR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,5,-
2021,Bulgaria,BGR,Slovakia,SVK,8,0,-
2021,Bulgaria,BGR,Sweden,SWE,5,0,-
2021,Bulgaria,BGR,Switzerland,CHE,5,0,-
2021,Bulgaria,BGR,"United States of America",USA,169,307,-
2021,Belize,BLZ,Canada,CAN,19,6,-
2021,Belize,BLZ,"United Kingdom of Great Britain and Northern Ireland",GBR,0,5,-
2021,Belize,BLZ,Guatemala,GTM,0,5,-
2021,Belize,BLZ,Mexico,MEX,24,57,-
2021,Belize,BLZ,"United States of America",USA,38,296,-
2021,Cambodia,KHM,Australia,AUS,67,561,-
2021,Cambodia,KHM,Belgium,BEL,13,0,-
2021,Cambodia,KHM,Brazil,BRA,0,5,-
2021,Cambodia,KHM,Canada,CAN,49,14,-
2021,Cambodia,KHM,Finland,FIN,5,0,-
2021,Cambodia,KHM,France,FRA,11059,5,-
2021,Cambodia,KHM,Germany,DEU,30,46,-
2021,Cambodia,KHM,"Cote d'Ivoire",CIV,8,0,-
2021,Cambodia,KHM,Israel,ISR,0,5,-
2021,Cambodia,KHM,"Rep. of Korea",KOR,0,47,-
2021,Cambodia,KHM,Mexico,MEX,24,46,-
2021,Cambodia,KHM,Malaysia,MYS,77,10,-
2021,Cambodia,KHM,Netherlands,NLD,6,0,-
2021,Cambodia,KHM,Philippines,PHL,13,0,-
2021,Cambodia,KHM,Slovakia,SVK,5,0,-
2021,Cambodia,KHM,Switzerland,CHE,279,0,-
2021,Cambodia,KHM,Thailand,THA,317,85,-
2021,Cambodia,KHM,"United States of America",USA,120,69,-
2021,Canada,CAN,Austria,AUT,5,0,-
2021,Canada,CAN,Brazil,BRA,0,5,-
2021,Canada,CAN,France,FRA,5,0,-
2021,Canada,CAN,"United Kingdom of Great Britain and Northern Ireland",GBR,11,15,-
2021,Canada,CAN,Germany,DEU,24,0,-
2021,Canada,CAN,Mexico,MEX,0,19,-
2021,Canada,CAN,Spain,ESP,0,5,-
2021,Canada,CAN,"United States of America",USA,15,82,-
2021,"Central African Rep.",CAF,Algeria,DZA,103,34,-
2021,"Central African Rep.",CAF,Angola,AGO,7,77,-
2021,"Central African Rep.",CAF,Egypt,EGY,45,30,-
2021,"Central African Rep.",CAF,Belgium,BEL,62,25,-
2021,"Central African Rep.",CAF,Benin,BEN,1122,156,-
2021,"Central African Rep.",CAF,"Burkina Faso",BFA,187,122,-
2021,"Central African Rep.",CAF,Brazil,BRA,5,8,-
2021,"Central African Rep.",CAF,Canada,CAN,53,32,-
2021,"Central African Rep.",CAF,Chad,TCD,123320,2375,-
2021,"Central African Rep.",CAF,Cameroon,CMR,333878,5623,-
2021,"Central African Rep.",CAF,Congo,COG,25918,2997,-
2021,"Central African Rep.",CAF,"Dem. Rep. of the Congo",COD,212630,63,-
2021,"Central African Rep.",CAF,Cyprus,CYP,0,5,-
2021,"Central African Rep.",CAF,Finland,FIN,6,0,-
2021,"Central African Rep.",CAF,France,FRA,5069,362,-
2021,"Central African Rep.",CAF,Gabon,GAB,19,10,-
2021,"Central African Rep.",CAF,Gambia,GMB,8,8,-
2021,"Central African Rep.",CAF,"United Kingdom of Great Britain and Northern Ireland",GBR,10,16,-
2021,"Central African Rep.",CAF,Germany,DEU,51,15,-
2021,"Central African Rep.",CAF,Ghana,GHA,149,93,-
2021,"Central African Rep.",CAF,Greece,GRC,20,5,-
2021,"Central African Rep.",CAF,Guinea,GIN,30,0,-
2021,"Central African Rep.",CAF,"China, Hong Kong SAR",HKG,5,0,-
2021,"Central African Rep.",CAF,"Cote d'Ivoire",CIV,550,25,-
2021,"Central African Rep.",CAF,Israel,ISR,0,15,-
2021,"Central African Rep.",CAF,Italy,ITA,0,22,-
2021,"Central African Rep.",CAF,Jordan,JOR,7,0,-
2021,"Central African Rep.",CAF,Kenya,KEN,0,11,-
2021,"Central African Rep.",CAF,Liberia,LBR,5,0,-
2021,"Central African Rep.",CAF,Mauritania,MRT,653,94,-
2021,"Central African Rep.",CAF,Mexico,MEX,0,5,-
2021,"Central African Rep.",CAF,Mali,MLI,1136,271,-
2021,"Central African Rep.",CAF,Malaysia,MYS,5,0,-
2021,"Central African Rep.",CAF,Morocco,MAR,594,394,-
2021,"Central African Rep.",CAF,Mozambique,MOZ,0,12,-
2021,"Central African Rep.",CAF,Malta,MLT,0,5,-
2021,"Central African Rep.",CAF,Namibia,NAM,5,8,-
2021,"Central African Rep.",CAF,Netherlands,NLD,7,0,-
2021,"Central African Rep.",CAF,Niger,NER,142,64,-
2021,"Central African Rep.",CAF,Nigeria,NGA,828,293,-
2021,"Central African Rep.",CAF,Norway,NOR,15,0,-
2021,"Central African Rep.",CAF,Poland,POL,5,0,-
2021,"Central African Rep.",CAF,Portugal,PRT,8,0,-
2021,"Central African Rep.",CAF,Romania,ROU,5,0,-
2021,"Central African Rep.",CAF,"South Africa",ZAF,9,5,-
2021,"Central African Rep.",CAF,Senegal,SEN,220,495,-
2021,"Central African Rep.",CAF,Spain,ESP,136,40,-
2021,"Central African Rep.",CAF,"South Sudan",SSD,2457,0,-
2021,"Central African Rep.",CAF,Sudan,SDN,27613,6,-
2021,"Central African Rep.",CAF,Sweden,SWE,71,0,-
2021,"Central African Rep.",CAF,Switzerland,CHE,19,0,-
2021,"Central African Rep.",CAF,Togo,TGO,251,268,-
2021,"Central African Rep.",CAF,Tunisia,TUN,16,27,-
2021,"Central African Rep.",CAF,Uganda,UGA,29,14,-
2021,"Central African Rep.",CAF,"United States of America",USA,175,143,-
2021,"Central African Rep.",CAF,Zambia,ZMB,0,5,-
2021,"Central African Rep.",CAF,Zimbabwe,ZWE,0,5,-
2021,"Cayman Islands",CYM,"United States of America",USA,5,0,-
2021,Chad,TCD,Algeria,DZA,5,30,-
2021,Chad,TCD,Angola,AGO,189,779,-
2021,Chad,TCD,Egypt,EGY,60,54,-
2021,Chad,TCD,Belgium,BEL,46,55,-
2021,Chad,TCD,Benin,BEN,17,35,-
2021,Chad,TCD,"Burkina Faso",BFA,74,0,-
2021,Chad,TCD,Canada,CAN,784,251,-
2021,Chad,TCD,"Central African Rep.",CAF,1094,54,-
2021,Chad,TCD,Cameroon,CMR,1445,417,-
2021,Chad,TCD,Congo,COG,28,27,-
2021,Chad,TCD,"Dem. Rep. of the Congo",COD,5,15,-
2021,Chad,TCD,Ethiopia,ETH,0,5,-
2021,Chad,TCD,France,FRA,3106,1210,-
2021,Chad,TCD,Gabon,GAB,86,13,-
2021,Chad,TCD,"United Kingdom of Great Britain and Northern Ireland",GBR,107,282,-
2021,Chad,TCD,Germany,DEU,123,202,-
2021,Chad,TCD,Ghana,GHA,38,21,-
2021,Chad,TCD,Greece,GRC,11,0,-
2021,Chad,TCD,Iceland,ISL,5,0,-
2021,Chad,TCD,"Cote d'Ivoire",CIV,5,0,-
2021,Chad,TCD,Ireland,IRL,5,0,-
2021,Chad,TCD,Israel,ISR,5,5,-
2021,Chad,TCD,Italy,ITA,0,56,-
2021,Chad,TCD,Jordan,JOR,11,15,-
2021,Chad,TCD,Kenya,KEN,0,5,-
2021,Chad,TCD,Libya,LBY,0,12,-
2021,Chad,TCD,Mauritania,MRT,5,5,-
2021,Chad,TCD,Mexico,MEX,0,9,-
2021,Chad,TCD,Mali,MLI,0,5,-
2021,Chad,TCD,Morocco,MAR,5,50,-
2021,Chad,TCD,Malta,MLT,9,48,-
2021,Chad,TCD,Netherlands,NLD,5,14,-
2021,Chad,TCD,Niger,NER,111,3408,-
